URL,Green Hosting,Bytes,Cleaner Than %,Stats_Adjusted Bytes,Stats_Energy,Stats_CO2_Grid_Grams,Stats_CO2_Grid_Litres,Stats_CO2_Renewable_Grams,Stats_CO2_Renewable_Litres
https://www.youm7.com/,True,6072381,0.18,4584647.655,0.0034585265447851276,1.5286687327950264,0.8502455491805935,1.325307371961661,0.7371359602850758,1651684846
https://visualstudio.microsoft.com/,unknown,10522119,0.07,7944199.845,0.005992876248853281,2.64885130199315,1.4732910941685897,2.2964701785605772,1.2772967133153927,1651678730
https://fb.me/,True,152656,0.96,115255.28,8.694527372717858e-05,0.03842981098741293,0.021374660871199068,0.033317428892254836,0.018531153949872137,1651684857
https://9gag.com/,True,5808655,0.19,4385534.525,0.0033083213169593367,1.4622780220960268,0.8133190358898099,1.267748728658818,0.7051218428800344,1651685012
https://www.cbc.ca/,True,2485937,0.45,1876882.435,0.0014158662151079627,0.6258128670777195,0.34807711666862756,0.5425599336293713,0.3017718350846562,1651684882
https://www.appsflyer.com/,True,1353158,0.68,1021634.29,0.0007706915725953878,0.34064567508716137,0.1894671244834791,0.2953290106185526,0.16426199570603892,1651685296
https://www.psu.edu/,unknown,13014541,0.05,9825978.455,0.007412435997789726,3.276296711023059,1.822276230671025,2.840445474353023,1.579855772835151,1651685395
https://ameblo.jp/,unknown,2017210,0.48,1522993.55,0.0011489026020281019,0.5078149500964211,0.2824466752436294,0.4402594770971687,0.2448723211614452,1651685114
https://www.noaa.gov/,unknown,2173198,0.45,1640764.49,0.0012377456174232067,0.5470835629010573,0.30428787768556803,0.4743041205965729,0.2638079518758138,1651685660
https://www.google.com.mx/,True,794629,0.83,599944.895,0.00045258120163343854,0.20004089112197984,0.11126274364204516,0.17342911646593367,0.0964612745783523,1651685658
https://www.outbrain.com/,unknown,1936716,0.49,1462220.58,0.001103057218529284,0.48755129058994356,0.27117602782612654,0.4226915261404217,0.2351010268393025,1651678684
https://www.trendyol.com/en/select-country,True,1003774,0.77,757849.37,0.0005716998034156859,0.2526913131097332,0.14054690835163358,0.21907536466889085,0.12184971782883706,1651685302
https://www3.animeflv.net/,True,1529106,0.64,1154475.03,0.0008709028123877943,0.3849390430754051,0.21410309575854028,0.3337299577070028,0.18562060247663492,1651685636
https://www.hdfcbank.com/,True,2893188,0.4,2184356.94,0.0016478161526843906,0.7283347394865006,0.40509978210239156,0.6314431497086587,0.3512086798679559,1651685189
https://www.upenn.edu/,unknown,17028646,0.03,12856627.73,0.009698670787084848,4.286812487891503,2.3843251057652535,3.716530645610914,2.0671343450887902,1651679046
https://www.zdnet.com/,True,3920665,0.29,2960102.075,0.0022330160073470327,0.9869930752473884,0.5489655484525974,0.855691734015383,0.47593574245935594,1651678743
https://www.qualtrics.com/uk/?rid=ip&prevsite=en&newsite=uk&geo=NL&geomatch=uk,unknown,8181478,0.11,6177015.89,0.004659763417113573,2.0596154303641994,1.1455581023685675,1.7856213414379212,0.9931625901077715,1651684922
https://www.typeform.com/,unknown,2688043,0.37,2029472.465,0.0015309757521841678,0.6766912824654021,0.37637569130725657,0.5866699082369732,0.32630580296140443,1651685670
https://nl.mashable.com/,True,4704218,0.24,3551684.59,0.0026792888696305452,1.184245680376701,0.6586774474255209,1.026703494842425,0.5710524838313566,1651679042
https://arxiv.org/,unknown,144050,0.96,108757.75,8.204372366890312e-05,0.03626332586165518,0.020169661844252604,0.03143915490992368,0.017486457960899548,1651685310
https://www.metropoles.com/,True,3208383,0.36,2422329.165,0.0018273355659563096,0.8076823201526888,0.44923290646892544,0.7002349888744579,0.3894707008119734,1651685695
https://www.americanexpress.com/nl-nl/,True,1950978,0.55,1472988.39,0.001111180145200342,0.4911416241785512,0.2731729713681101,0.4258042316407711,0.23683231363859683,1651685693
https://www.iso.org/home.html,unknown,1465292,0.6,1106295.46,0.0008345575282350183,0.3688744274798781,0.20516795656430814,0.319802444819659,0.1778741198086943,1651685313
https://store.epicgames.com/en-US/,unknown,19755512,0.02,14915411.56,0.011251758191362024,4.973277120582015,2.7661367344677164,4.311673738929929,2.3981529335928258,1651684883
https://www.google.com.tr/,True,794483,0.83,599834.665,0.0004524980472866446,0.20000413690069693,0.11124230094416761,0.17339725172024223,0.09644355140679871,1651686032
https://namu.wiki/w/%EB%82%98%EB%AC%B4%EC%9C%84%ED%82%A4:%EB%8C%80%EB%AC%B8,True,1425873,0.66,1076534.115,0.0008121064241509885,0.3589510394747369,0.1996485681558486,0.31119918173465877,0.17308898488081717,1651684956
https://www.vice.com/en,unknown,2241821,0.44,1692574.855,0.0012768298690672964,0.564358802127745,0.3138963657434517,0.489281205826588,0.27213820668074823,1651685096
https://www.yale.edu/,True,2324572,0.48,1755051.86,0.0013239607276394965,0.5851906416166575,0.32548303486718483,0.5073417508314552,0.2821834818124553,1651684976
https://www.wildberries.ru/,unknown,425612,0.9,321337.06,0.0002424074510112405,0.1071440933469683,0.05959354471958375,0.09289053522750737,0.05166571569353959,1651679096
https://www.in.gr/,True,4650473,0.24,3511107.115,0.0026486783876549457,1.170715847343486,0.6511521542924468,1.0149735581493753,0.5645282930426824,1651685071
https://smallpdf.com/,unknown,871157,0.77,657723.535,0.000496167748561129,0.21930614486401903,0.12197807777336736,0.19013148124862467,0.10575112987048502,1651678679
https://eepurl.com/,True,155759,0.96,117598.045,8.871258837170899e-05,0.039210964060295374,0.021809138210336282,0.03399466386403889,0.018907832041178428,1651685550
