URL,Green Hosting,Bytes,Cleaner Than %,Stats_Adjusted Bytes,Stats_Energy,Stats_CO2_Grid_Grams,Stats_CO2_Grid_Litres,Stats_CO2_Renewable_Grams,Stats_CO2_Renewable_Litres
https://www.youtube.com/,True,3526939,0.33,2662838.945,0.0020087692378554494,0.8878760031321087,0.49383663294207875,0.7697603719462083,0.428140718876481,1651060679
https://www.facebook.com/,True,443767,0.91,335044.085,0.0002527476370800287,0.11171445558937268,0.06213558019880907,0.09685289452906701,0.05386957993706706,1651060663
https://www.netflix.com/fr-en/,True,1993911,0.54,1505402.805,0.0011356326491106302,0.5019496309068986,0.27918438471041696,0.4351744311391935,0.24204401859961938,1651060665
https://www.microsoft.com/fr-fr/,unknown,690085,0.83,521014.175,0.0003930381329264492,0.17372285475349056,0.09662465181389143,0.15061221253741536,0.08377051261331041,1651060670
https://www.instagram.com/,True,2034131,0.53,1535768.905,0.0011585399630013853,0.5120746636466124,0.28481592792024574,0.4439525138221309,0.24692638818786916,1651062573
https://twitter.com/,unknown,2137851,0.45,1614077.505,0.0012176137222442776,0.5381852652319707,0.2993386445220221,0.4665895783640072,0.25951712348606076,1650987257
https://www.baidu.com/,unknown,426283,0.9,321843.665,0.00024278961927630006,0.10731301172012463,0.05968749711873331,0.09303698210667818,0.051747169447734394,1651062590
https://www.linkedin.com/,unknown,419525,0.9,316741.375,0.0002389405982103199,0.10561174440896139,0.05874125224026431,0.0915620372341946,0.050926805109659024,1651060671
https://www.wikipedia.org/,unknown,72926,0.98,55059.13,4.153502667322755e-05,0.018358481789566578,0.010210987571356928,0.0159162222211808,0.00885260279942076,1651060660
https://www.apple.com/,unknown,1371623,0.63,1035575.365,0.0007812083192635329,0.3452940771144815,0.19205256569107457,0.2993590279417858,0.16650349134122125,1651060663
https://www.yahoo.com/,unknown,2111633,0.46,1594282.915,0.0012026812519412488,0.5315851133580319,0.2956676400497373,0.4608674557438866,0.2563344788847497,1651060680
https://www.bilibili.com/,unknown,2091633,0.46,1579182.915,0.001191290245531127,0.526550288524758,0.29286727047747035,0.4565024220875279,0.253906647165083,1651062595
https://www.qq.com/,unknown,1388707,0.62,1048473.785,0.000790938516939059,0.3495948244870641,0.194444641379705,0.30308763969104746,0.16857734519616058,1651062594
https://www.amazon.com/,unknown,3067136,0.32,2315687.68,0.0017468882918357852,0.7721246249914171,0.4294557164202261,0.6694075934314729,0.3723245034665852,1651060679
https://outlook.live.com/owa/,unknown,2552981,0.39,1927500.655,0.0014540511467959732,0.6426906068838202,0.3574645155487807,0.557192399452217,0.30991041257532304,1651060671
https://wordpress.org/,unknown,1462673,0.6,1104318.115,0.0008330658759456128,0.36821511716796085,0.20480124816881978,0.3192308436623588,0.17755619524500393,1651060664
https://www.bing.com/?toWww=1&redig=534CE635DDEB4F0E9145D73D67F5EF21,unknown,1449820,0.61,1094614.1,0.000825745445676148,0.3649794869888574,0.20300159066320245,0.3164256547831,0.17599594919036018,1651060667
