URL,Green Hosting,Bytes,Cleaner Than %,Stats_Adjusted Bytes,Stats_Energy,Stats_CO2_Grid_Grams,Stats_CO2_Grid_Litres,Stats_CO2_Renewable_Grams,Stats_CO2_Renewable_Litres
https://thehun.net/,unknown,15064356,0.04,11373588.78,0.00857990878801793,3.7923196843039246,2.1092882084098425,3.287821047568471,1.8286860666575833,1652703336
https://www.beyondtrust.com/,True,772777,0.84,583446.635,0.0004401353880297393,0.19453984150914477,0.1082030598473863,0.16865988069299612,0.09380862564144442,1652703316
https://www.vinted.it/,True,4498599,0.25,3396442.245,0.0025621785022784025,1.1324828980070538,0.6298869878715232,0.9818268020730839,0.5460920673130492,1652703329
https://www.simsfinds.com/,True,25798944,0.02,19478202.72,0.014693796823918819,6.494658196172118,3.6123288887109313,5.630662942925692,3.1317747288552695,1652703321
https://www.hubvisor.io/,unknown,5899742,0.15,4454305.21,0.003360199947003275,1.4852083765754476,0.8260728990512638,1.287628619691655,0.7161790382724984,1652703313
https://electoralsearch.in/,unknown,1743089,0.54,1316032.195,0.0009927768986206502,0.4388073891903274,0.24406466986766007,0.38043210755143325,0.21159633822010712,1652703338
https://travelwitheaseblog.com/,unknown,2212997,0.44,1670812.735,0.001260413150629029,0.5571026125780308,0.3098604731159007,0.48299031932104397,0.2686392156063646,1652703314
https://centerforfoodsafety.org/,unknown,24486525,0.02,18487326.375,0.013946308161830531,6.164268207529094,3.4285659770276817,5.344225287613459,2.972458104970605,1652703321
https://id6.me/,unknown,653873,0.84,493674.115,0.00037241357672028247,0.16460680091036484,0.0915543026663449,0.14270888259921224,0.07937468050168184,1652703325
https://fiscalnote.com/find-your-legislator,unknown,1508302,0.59,1138768.01,0.0008590538875199855,0.3797018182838336,0.2111901513294682,0.3291894496976584,0.18309517192183755,1652703325
https://www.hawkcentral.com/,unknown,3138842,0.32,2369825.71,0.001787728467117995,0.7901759824661538,0.43949588144767465,0.6850575485996157,0.38102900853110616,1652703351
https://portal.ufpel.edu.br/,unknown,1972542,0.48,1489269.21,0.0011234619283117355,0.4965701723137871,0.27619232984092834,0.43051061092905707,0.23945000179874149,1652703337
https://flightview.com/,True,1304035,0.69,984546.425,0.0007427135522011668,0.32827939007291573,0.1825889967585557,0.28460783320348715,0.15829887682777952,1652703319
https://codeberg.org/,True,847493,0.82,639857.215,0.00048268990977667274,0.21334894012128935,0.11866468049546111,0.18496677342642098,0.10287851937977532,1652703316
https://www.biologicalpsychiatryjournal.com/,unknown,1477627,0.6,1115608.385,0.000841582931438461,0.37197965569579977,0.20689508449800378,0.3224945793272183,0.17937148502179878,1652703323
https://www.irv2.com/forums/,True,2935879,0.39,2216588.645,0.0016721308254171164,0.7390818248343655,0.411077310972874,0.6407605322998391,0.35639100806517043,1652703330
https://laverne.edu/,unknown,2605730,0.39,1967326.15,0.0014840943566523492,0.6559697056403383,0.36485035027715607,0.5687049574691803,0.316313697344358,1652703318
https://hamodia.com/,unknown,2996925,0.33,2262678.375,0.0017068995942827315,0.7544496206729674,0.41962487901830436,0.6540839245291428,0.36380147882310915,1652703318
https://www.workmarket.com/,True,14660403,0.05,11068604.265,0.008349837227398531,3.690628054510151,2.0527273239185453,3.199657625539117,1.7796495713248566,1652703314
https://www.mos.jp/,unknown,10691350,0.07,8071969.25,0.0060892618191428485,2.691453724061139,1.4969865613228053,2.33340512909554,1.297839932802939,1652703326
https://myviid.com/,True,89869,0.98,67851.095,5.118491775356234e-05,0.022623733647074554,0.012583320654502864,0.01961406048316509,0.010909340440736421,1652703308
https://benesse.co.jp/,unknown,17553488,0.03,13252883.44,0.009997594716399908,4.418936864648759,2.4578126841176395,3.8310782953244455,2.130845747859456,1652703332
https://firstworldwar.com/,unknown,721352,0.82,544620.76,0.0004108462627977133,0.18159404815658928,0.10100260958469494,0.15743628790408376,0.08756606333225136,1652703314
https://jobgirl24.ru/,unknown,4431239,0.22,3345585.445,0.002523813592689112,1.1155256079685876,0.6204553431521282,0.9671253687184679,0.5379151300812117,1652703318
https://tadalafildpills.com/,True,62759,0.98,47383.045,3.5744408564642074e-05,0.015799028585571796,0.008787419699295031,0.013697257361970845,0.007618414544728182,1652703309
https://www.nvent.com/fr-fr/,unknown,7154798,0.13,5401872.49,0.004075017494056374,1.8011577323729173,1.0018039307458164,1.5615467037224027,0.8685322766104002,1652703324
https://topbaricitinib.com/,True,280960,0.94,212124.8,0.0001600208580493927,0.07072921925783157,0.03933959175120591,0.06131999280452728,0.034106179997878065,1652703307
https://klops.ru/,True,6381593,0.17,4818102.715,0.003634638338489458,1.6065101456123405,0.8935409429895836,1.3927934113091605,0.7746716953701549,1652703322
https://betterhumans.pub/?gi=88b0c049bf02,True,1945898,0.55,1469152.99,0.001108286829572171,0.48986277867089956,0.27246167749675426,0.424695513092056,0.2362156443818015,1652703329
https://drmovie.ru/,True,101534,0.98,76658.17,5.782872224226594e-05,0.025560295231081546,0.014216636207527554,0.022159966363236312,0.012325373291232034,1652703307
https://accessify.com/,unknown,523694,0.87,395388.97,0.00029827008554711936,0.13183537781182675,0.07332683713893802,0.11429709678165616,0.06357204522995714,1652703310
https://toughnickel.com/,unknown,1135643,0.69,857410.465,0.0006468058346305042,0.2858881789066829,0.15901100510789698,0.2478559958304092,0.1378575048808736,1652703317
https://hjedd.com/,True,24955956,0.02,18841746.78,0.014213672738336028,6.282443350344525,3.494294991461624,5.446679393330367,3.0294430785703494,1652703345
https://gotohouse2.cc/,unknown,303,1,228.765,1.7257374711334707e-07,7.62775962240994e-05,4.242559901984408e-05,6.613025989383461e-05,3.67816505529508e-05,1652703307
https://www.expedia.com.hk/,True,3357278,0.34,2534744.89,0.0019121387609280648,0.8451653323302046,0.4700809578420597,0.7327315731876345,0.40754530100696224,1652703355
https://adleadevent.com/,True,231,1,174.405,1.3156612403690817e-07,5.815222682431341e-05,3.234426855968311e-05,5.0416138730943217e-05,2.8041456362150612e-05,1652703306
https://doxycycline.quest/,True,267139,0.95,201689.945,0.00015214910306967795,0.06724990355679765,0.03740439635829085,0.0583035362963006,0.03242842688800238,1652703313
